Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date
a0QPm00000TrTzFMAV,Course65,University10,School418,22,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UnaU7MAJ,Course13,University9,School569,18,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UnNTeMAN,Course45,University24,School569,24,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UnRyhMAF,Course81,University23,School569,15,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UPMIcMAP,Course51,University1,School316,25,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UPUZYMA5,Course60,University1,School316,25,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UPYI9MAP,Course51,University1,School299,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-04-22
a0QPm00000UTVqLMAX,Course45,University24,School512,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-04-02
a0QPm00000UTwTzMAL,Course11,University2,School157,13,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UTy18MAD,Course60,University1,School157,20,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UUIavMAH,Course21,University24,School268,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-12-05
a0QPm00000UUIPdMAP,Course47,University3,School268,18,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000UZJOHMA5,Course80,University10,School285,16,Spring 2026,Active,Offered,Accepted,2025-03-18,
a0QPm00000V72T3MAJ,Course70,University1,School75,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-05-05
a0QPm00000VVyVuMAL,Course51,University1,School164,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2026-01-06
a0QPm00000VW2eLMAT,Course45,University24,School556,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-04-01
a0QPm00000VW55xMAD,Course3,University19,School556,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-05-15
a0QPm00000VWV6sMAH,Course70,University1,School164,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-18,2025-12-16
a0QPm00000TjhHqMAJ,Course33,University15,School34,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-11-03
a0QPm00000TsFkYMAV,Course16,University9,School134,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-05-09
a0QPm00000UgQ1fMAF,Course16,University9,School614,16,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000VjPLNMA3,Course19,University1,School249,34,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000UPuCIMA1,Course33,University15,School329,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-11-03
a0QPm00000UQ6QJMA1,Course25,University25,School329,25,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000URKm9MAH,Course73,University15,School100,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-11-03
a0QPm00000UYi8eMAD,Course40,University9,School105,20,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000UYmXDMA1,Course80,University10,School231,10,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000UZHfpMAH,Course41,University3,School580,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-12-01
a0QPm00000UZW0XMAX,Course82,University14,School334,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-05-09
a0QPm00000V06ErMAJ,Course4,University15,School380,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-11-03
a0QPm00000V15S8MAJ,Course25,University25,School419,21,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000V2vOYMAZ,Course41,University3,School352,22,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000V33AnMAJ,Course25,University25,School352,25,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000V34JmMAJ,Course51,University1,School264,12,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000VcXdsMAF,Course41,University3,School639,22,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000VPRpZMAX,Course33,University15,School523,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-19,2025-11-03
a0QPm00000VPT8DMAX,Course80,University10,School523,17,Spring 2026,Active,Offered,Accepted,2025-03-19,
a0QPm00000Tot0cMAB,Course47,University3,School64,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-12-12
a0QPm00000Tp70PMAR,Course25,University25,School450,17,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000TpIlOMAV,Course45,University24,School64,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2026-01-19
a0QPm00000Tpv8PMAR,Course41,University3,School450,14,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000UgWtSMAV,Course25,University25,School627,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-12-04
a0QPm00000V2hdKMAR,Course26,University15,School44,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-10-17
a0QPm00000V2rHkMAJ,Course32,University7,School247,25,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000VbEYPMA3,Course82,University14,School401,14,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000VgegkMAB,Course25,University25,School137,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-12-17
a0QPm00000VgnLrMAJ,Course4,University15,School540,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-11-03
a0QPm00000VgWkqMAF,Course80,University10,School137,29,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000Vh1a5MAB,Course35,University1,School540,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-20,2025-05-21
a0QPm00000VU6CbMAL,Course45,University24,School623,24,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000VVhwUMAT,Course80,University10,School87,24,Spring 2026,Active,Offered,Accepted,2025-03-20,
a0QPm00000URBCdMAP,Course21,University24,School81,16,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000UYXbSMAX,Course19,University1,School122,24,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000V2rG8MAJ,Course19,University1,School645,13,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000Vj7MrMAJ,Course79,University9,School69,8,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000UOp6aMAD,Course82,University14,School269,16,Spring 2026,Active,Offered,Accepted,2025-03-24,
a0QPm00000VjxRuMAJ,Course40,University9,School276,19,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000VmYaDMAV,Course41,University3,School1,16,Spring 2026,Active,Offered,Accepted,2025-03-21,
a0QPm00000V1TSjMAN,Course79,University9,School111,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-23,2025-12-03
a0QPm00000TrXd3MAF,Course79,University9,School526,15,Spring 2026,Active,Offered,Accepted,2025-03-24,
a0QPm00000UYy5MMAT,Course82,University14,School563,19,Spring 2026,Active,Offered,Accepted,2025-03-31,
a0QPm00000URGyfMAH,Course51,University1,School239,17,Spring 2026,Active,Offered,Accepted,2025-03-24,
a0QPm00000VF4O1MAL,Course32,University7,School228,16,Spring 2026,Active,Offered,Accepted,2025-03-24,
a0QPm00000Vz77ZMAR,Course26,University15,School526,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-24,2025-10-17
a0QPm00000TpqjqMAB,Course32,University7,School403,22,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000UO1uaMAD,Course82,University14,School32,4,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000UQ8wjMAD,Course73,University15,School591,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-25,2025-03-27
a0QPm00000URtqOMAT,Course19,University1,School71,13,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000UTR0MMAX,Course81,University23,School565,24,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000V2rCtMAJ,Course42,University2,School71,13,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000VNDPJMA5,Course81,University23,School432,15,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000VWKUqMAP,Course21,University24,School58,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-25,2025-12-02
a0QPm00000VWWCdMAP,Course81,University23,School58,18,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000Vy48XMAR,Course40,University9,School127,25,Spring 2026,Active,Offered,Accepted,2025-03-25,
a0QPm00000W3TfEMAV,Course35,University1,School443,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-26,2025-07-14
a0QPm00000W4LBVMA3,Course51,University1,School443,15,Spring 2026,Active,Offered,Accepted,2025-03-26,
a0QPm00000W9ANXMA3,Course81,University23,School400,7,Spring 2026,Active,Offered,Accepted,2025-03-26,
a0QPm00000W9R6bMAF,Course47,University3,School605,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-26,2025-12-16
a0QPm00000WA3evMAD,Course26,University15,School228,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-26,2025-03-26
a0QPm00000TlfoeMAB,Course45,University24,School29,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-27,2025-08-12
a0QPm00000V8La5MAF,Course42,University2,School317,19,Spring 2026,Active,Offered,Accepted,2025-03-27,
a0QPm00000VhMY5MAN,Course42,University2,School552,14,Spring 2026,Active,Offered,Accepted,2025-03-27,
a0QPm00000WA1tGMAT,Course60,University1,School221,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-27,2025-12-01
a0QPm00000WA6uaMAD,Course45,University24,School221,25,Spring 2026,Active,Offered,Accepted,2025-03-27,
a0QPm00000WAH5BMAX,Course48,University21,School221,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-27,2025-12-01
a0QPm00000UkN6oMAF,Course51,University1,School84,20,Spring 2026,Active,Offered,Accepted,2025-03-28,
a0QPm00000UO6qzMAD,Course45,University24,School393,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-28,2025-11-18
a0QPm00000V4oytMAB,Course19,University1,School13,17,Spring 2026,Active,Offered,Accepted,2025-03-28,
a0QPm00000V4tVVMAZ,Course26,University15,School13,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-28,2025-10-17
a0QPm00000UOkwUMAT,Course51,University1,School26,7,Spring 2026,Active,Offered,Accepted,2025-04-08,
a0QPm00000WD8RxMAL,Course82,University14,School194,11,Spring 2026,Active,Offered,Accepted,2025-03-31,
a0QPm00000WD8uzMAD,Course48,University21,School194,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-31,2025-12-12
a0QPm00000WYnlWMAT,Course70,University1,School376,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-03-31,2025-12-19
a0QPm00000TpkOHMAZ,Course11,University2,School104,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-01,2025-12-08
a0QPm00000TplfJMAR,Course41,University3,School104,8,Spring 2026,Active,Offered,Accepted,2025-04-01,
a0QPm00000URJq6MAH,Course32,University7,School149,20,Spring 2026,Active,Offered,Accepted,2025-04-01,
a0QPm00000YXcKfMAL,Course25,University25,School346,22,Spring 2026,Active,Offered,Accepted,2025-04-24,
a0QPm00000UULAcMAP,Course3,University19,School179,14,Spring 2026,Active,Offered,Accepted,2025-04-01,
a0QPm00000W3sKpMAJ,Course81,University23,School127,15,Spring 2026,Active,Offered,Accepted,2025-04-01,
a0QPm00000UkEedMAF,Course21,University24,School619,33,Spring 2026,Dropped,Offered,Accepted,2025-04-02,
a0QPm00000UkO2yMAF,Course51,University1,School619,19,Spring 2026,Dropped,Offered,Accepted,2025-04-02,
a0QPm00000VjP3dMAF,Course4,University15,School620,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-02,2025-11-03
a0QPm00000WoBaXMAV,Course45,University24,School146,23,Spring 2026,Active,Offered,Accepted,2025-04-02,
a0QPm00000V3JYzMAN,Course57,University6,School453,14,Spring 2026,Active,Offered,Accepted,2025-07-21,
a0QPm00000V59qTMAR,Course79,University9,School91,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-03,2026-01-06
a0QPm00000WthptMAB,Course51,University1,School5,25,Spring 2026,Active,Offered,Accepted,2025-04-03,
a0QPm00000URA5HMAX,Course35,University1,School178,25,Spring 2026,Active,Offered,Accepted,2025-04-04,
a0QPm00000WW2yqMAD,Course82,University14,School615,11,Spring 2026,Active,Offered,Accepted,2025-04-07,
a0QPm00000XDsUFMA1,Course80,University10,School130,10,Spring 2026,Active,Offered,Accepted,2025-04-07,
a0QPm00000UkL8FMAV,Course45,University24,School226,29,Spring 2026,Active,Offered,Accepted,2025-04-08,
a0QPm00000Wh7NBMAZ,Course80,University10,School179,25,Spring 2026,Active,Offered,Accepted,2025-04-08,
a0QPm00000XKRQrMAP,Course45,University24,School318,17,Spring 2026,Active,Offered,Accepted,2025-04-08,
a0QPm00000VaIFvMAN,Course26,University15,School608,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-09,2025-10-17
a0QPm00000VaLFOMA3,Course47,University3,School608,15,Spring 2026,Active,Offered,Accepted,2025-04-09,
a0QPm00000VCCzeMAH,Course25,University25,School369,24,Spring 2026,Active,Offered,Accepted,2025-04-09,
a0QPm00000VCFxWMAX,Course26,University15,School369,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-09,2025-10-17
a0QPm00000VzWM5MAN,Course51,University1,School608,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-09,2025-12-09
a0QPm00000UVHEcMAP,Course51,University1,School95,19,Spring 2026,Active,Offered,Accepted,2025-04-10,
a0QPm00000UVKvdMAH,Course79,University9,School95,24,Spring 2026,Active,Offered,Accepted,2025-04-10,
a0QPm00000V1Zt7MAF,Course25,University25,School74,24,Spring 2026,Active,Offered,Accepted,2025-04-03,
a0QPm00000XE2tNMAT,Course3,University19,School33,16,Spring 2026,Active,Offered,Accepted,2025-04-10,
a0QPm00000XWBuzMAH,Course59,University7,School383,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-10,2025-04-23
a0QPm00000XWdsrMAD,Course81,University23,School383,20,Spring 2026,Active,Offered,Accepted,2025-04-10,
a0QPm00000VVeDpMAL,Course25,University25,School61,20,Spring 2026,Active,Offered,Accepted,2025-04-11,
a0QPm00000VX8wFMAT,Course41,University3,School224,5,Spring 2026,Active,Offered,Accepted,2025-04-11,
a0QPm00000Xc4cIMAR,Course40,University9,School347,25,Spring 2026,Active,Offered,Accepted,2025-04-11,
a0QPm00000UgSGMMA3,Course26,University15,School60,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-14,2025-10-17
a0QPm00000UOLlDMAX,Course82,University14,School407,24,Spring 2026,Active,Offered,Accepted,2025-04-14,
a0QPm00000ViZ0EMAV,Course32,University7,School334,14,Spring 2026,Active,Offered,Accepted,2025-04-14,
a0QPm00000XK8haMAD,Course48,University21,School552,7,Spring 2026,Active,Offered,Accepted,2025-04-14,
a0QPm00000WM2ARMA1,Course48,University21,School84,14,Spring 2026,Active,Offered,Accepted,2025-04-16,
a0QPm00000XVZswMAH,Course21,University24,School499,16,Spring 2026,Active,Offered,Accepted,2025-04-16,
a0QPm00000Unc4UMAR,Course51,University1,School236,22,Spring 2026,Active,Offered,Accepted,2025-04-21,
a0QPm00000YQcxNMAT,Course80,University10,School487,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-21,2025-12-11
a0QPm00000YQjVpMAL,Course80,University10,School487,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-21,2025-12-01
a0QPm00000YQtmsMAD,Course60,University1,School487,25,Spring 2026,Active,Offered,Accepted,2025-04-21,
a0QPm00000WIKQsMAP,Course82,University14,School504,11,Spring 2026,Active,Offered,Accepted,2025-04-10,
a0QPm00000VWjeTMAT,Course80,University10,School633,22,Spring 2026,Active,Offered,Accepted,2025-04-22,
a0QPm00000VWjrNMAT,Course73,University15,School633,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-22,2025-06-11
a0QPm00000WrYXOMA3,Course25,University25,School648,23,Spring 2026,Active,Offered,Accepted,2025-04-22,
a0QPm00000WtSu5MAF,Course40,University9,School648,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-22,2025-12-12
a0QPm00000Y3BcsMAF,Course29,University24,School366,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-22,2025-06-23
a0QPm00000YTt8oMAD,Course25,University25,School344,12,Spring 2026,Active,Offered,Accepted,2025-04-22,
a0QPm00000UPS6HMAX,Course73,University15,School123,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-23,2025-11-03
a0QPm00000VUMkQMAX,Course40,University9,School414,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-23,2025-05-28
a0QPm00000Yb6XiMAJ,Course3,University19,School261,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-23,2025-05-09
a0QPm00000Ybee1MAB,Course25,University25,School20,11,Spring 2026,Active,Offered,Accepted,2025-04-23,
a0QPm00000YbeKfMAJ,Course23,University4,School20,35,Spring 2026,Active,Offered,Accepted,2025-04-23,
a0QPm00000YbfqDMAR,Course23,University4,School20,24,Spring 2026,Active,Offered,Accepted,2025-04-23,
a0QPm00000Yc2YHMAZ,Course32,University7,School383,27,Spring 2026,Active,Offered,Accepted,2025-04-23,
a0QPm00000YTyq2MAD,Course25,University25,School20,15,Spring 2026,Active,Offered,Accepted,2025-04-23,
a0QPm00000UYqxNMAT,Course33,University15,School181,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-24,2025-11-03
a0QPm00000W1BINMA3,Course82,University14,School106,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-24,2025-12-15
a0QPm00000Y4mnGMAR,Course19,University1,School515,15,Spring 2026,Active,Offered,Accepted,2025-04-24,
a0QPm00000Y4XQ5MAN,Course45,University24,School515,28,Spring 2026,Active,Offered,Accepted,2025-04-24,
a0QPm00000YcP0HMAV,Course13,University9,School353,29,Spring 2026,Active,Offered,Accepted,2025-04-24,
a0QPm00000YcpcEMAR,Course45,University24,School353,27,Spring 2026,Active,Offered,Accepted,2025-04-24,
a0QPm00000YEWhEMAX,Course73,University15,School466,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-28,2025-11-03
a0QPm00000Yh2ZGMAZ,Course45,University24,School557,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-28,2026-01-06
a0QPm00000Yz8gFMAR,Course51,University1,School57,27,Spring 2026,Active,Offered,Accepted,2025-04-29,
a0QPm00000Z5EuGMAV,Course35,University1,School283,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-29,2025-12-11
a0QPm00000Z5v6MMAR,Course45,University24,School292,13,Spring 2026,Active,Offered,Accepted,2025-04-29,
a0QPm00000Uncm1MAB,Course79,University9,School195,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-04-30,2025-12-09
a0QPm00000ZDLldMAH,Course11,University2,School209,25,Spring 2026,Active,Offered,Accepted,2025-04-30,
a0QPm00000ZDM3NMAX,Course40,University9,School209,25,Spring 2026,Active,Offered,Accepted,2025-04-30,
a0QPm00000UnMFrMAN,Course73,University15,School255,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-01,2025-11-03
a0QPm00000YzvqbMAB,Course35,University1,School49,7,Spring 2026,Active,Offered,Accepted,2025-05-01,
a0QPm00000W5TlNMAV,Course25,University25,School301,13,Spring 2026,Active,Offered,Accepted,2025-05-02,
a0QPm00000ZLmohMAD,Course35,University1,School138,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-02,2025-07-02
a0QPm00000ZMGhtMAH,Course23,University4,School138,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-02,2025-07-02
a0QPm00000ZRsD5MAL,Course35,University1,School49,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-02,2025-05-08
a0QPm00000ZLp3QMAT,Course25,University25,School189,21,Spring 2026,Active,Offered,Accepted,2025-05-03,
a0QPm00000VjjFIMAZ,Course25,University25,School416,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-05,2025-05-05
a0QPm00000VmqTtMAJ,Course51,University1,School422,20,Spring 2026,Active,Offered,Accepted,2025-05-05,
a0QPm00000VPlUvMAL,Course35,University1,School491,26,Spring 2026,Active,Offered,Accepted,2025-05-06,
a0QPm00000W4Jo1MAF,Course13,University9,School554,15,Spring 2026,Active,Offered,Accepted,2025-05-06,
a0QPm00000Wpk82MAB,Course25,University25,School596,20,Spring 2026,Active,Offered,Accepted,2025-05-06,
a0QPm00000Wpt1dMAB,Course82,University14,School596,0,Spring 2026,Admissions Drop,Offered,Accepted,2025-05-06,2025-05-07
