Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date,Start Date,Days_Before_Start,Allocation_Duration_Days
a0QPm00000rDNMrMAO,Course19,University1,School576,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-30,2026-01-21,2026-02-02,12.0,83.0
a0QPm00000rpp0MMAQ,Course51,University1,School77,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-11-13,2025-12-03,2026-02-02,61.0,20.0
a0QPm00000sDaszMAC,Course21,University24,School266,22,Spring 2026,Dropped,Accepted,Enrolling,2025-11-24,,2026-02-02,,
a0QPm00000sKXVSMA4,Course79,University9,School374,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-11-07,2025-11-12,2026-02-02,82.0,5.0
a0QPm00000UcafaMAB,Course33,University15,School341,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-08-08,2025-11-03,,,87.0
a0QPm00000UeVBzMAN,Course4,University15,School341,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-08-08,2025-11-03,,,87.0
a0QPm00000UewopMAB,Course65,University10,School341,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-08-08,2025-12-02,2026-02-02,62.0,116.0
a0QPm000009lA0LMAU,Course25,University25,School468,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-10,2025-02-03,55.0,67.0
a0QPm00000V9AEQMA3,Course33,University15,School507,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-03,,,27.0
a0QPm00000VDX2kMAH,Course73,University15,School257,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-03,,,27.0
a0QPm00000VDX4OMAX,Course26,University15,School216,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000VEv2zMAD,Course45,University24,School509,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-12,2026-02-02,52.0,66.0
a0QPm00000VEvSnMAL,Course13,University9,School509,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-12,2026-02-02,52.0,66.0
a0QPm00000VFELlMAP,Course26,University15,School28,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000vgqRBMAY,Course79,University9,School44,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-12-11,2025-12-12,2026-02-02,52.0,1.0
a0QPm00000VlXRiMAN,Course26,University15,School531,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000VmqgrMAB,Course13,University9,School249,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-01-07,2026-02-02,26.0,92.0
a0QPm00000VNfJyMAL,Course32,University7,School141,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-09,2026-02-02,55.0,63.0
a0QPm00000VnT2EMAV,Course4,University15,School423,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-03,,,27.0
a0QPm00000ARrbyMAD,Course42,University2,School273,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-25,2024-09-09,46.0,118.0
a0QPm00000W3SlJMAV,Course73,University15,School14,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-03,,,27.0
a0QPm00000W5CiuMAF,Course26,University15,School413,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000W9TehMAF,Course26,University15,School77,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000WAz9SMAT,Course26,University15,School656,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000WFkBNMA1,Course26,University15,School646,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-10-17,,,10.0
a0QPm00000WGB1uMAH,Course47,University3,School591,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-05,2026-02-02,89.0,29.0
a0QPm00000wK8jCMAS,Course11,University2,School282,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-12-18,2026-01-05,2026-02-02,28.0,18.0
a0QPm00000XIWzKMAX,Course23,University4,School221,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-01,2026-02-02,63.0,55.0
a0QPm00000xjabfMAA,Course23,University4,School381,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-06,2026-01-09,2026-02-02,24.0,3.0
a0QPm00000xjbWAMAY,Course23,University4,School391,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-06,2026-01-09,2026-02-02,24.0,3.0
a0QPm00000XQ0FvMAL,Course59,University7,School121,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-02,2026-02-02,62.0,56.0
a0QPm00000y4NZnMAM,Course60,University1,School223,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2026-01-09,2026-01-12,2026-02-02,21.0,3.0
a0QPm00000YDtUXMA1,Course80,University10,School562,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-18,2026-02-02,46.0,72.0
a0QPm00000Yjzv0MAB,Course40,University9,School125,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-01-12,2026-02-02,21.0,97.0
a0QPm00000AU35xMAD,Course13,University9,School331,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-04-08,2024-04-25,2024-09-09,137.0,17.0
a0QPm00000AwTiEMAV,Course40,University9,School325,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-10,2025-02-03,55.0,67.0
a0QPm00000Br1KbMAJ,Course39,University9,School334,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-06-05,2024-07-31,2024-09-09,40.0,56.0
a0QPm000009rr7UMAQ,Course51,University1,School241,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-12,2025-02-03,53.0,69.0
a0QPm000009rtScMAI,Course35,University1,School241,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-08-28,2024-09-05,2024-09-09,4.0,8.0
a0QPm000009rv6EMAQ,Course75,University10,School241,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-08-28,2024-09-11,2024-09-09,-2.0,14.0
a0QPm00000LtRDBMA3,Course62,University1,School164,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-11-22,2024-12-10,2025-02-04,56.0,18.0
a0QPm00000ORSC5MAP,Course82,University14,School370,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2025-01-02,2025-01-13,2025-02-03,21.0,11.0
a0QPm00000UfgjZMAR,Course16,University9,School6,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-13,2026-02-02,81.0,37.0
a0QPm00000UOsqnMAD,Course74,University21,School137,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-03-24,2025-06-24,2025-09-08,76.0,92.0
a0QPm00000UUGdyMAH,Course13,University9,School154,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-10,2026-02-02,84.0,34.0
a0QPm00000VaLwvMAF,Course51,University1,School608,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-09,2025-08-06,2025-09-08,33.0,119.0
a0QPm00000UO294MAD,Course79,University9,School30,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-11,2026-02-02,53.0,65.0
a0QPm00000YWqPkMAL,Course40,University9,School346,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2026-01-06,2026-02-02,27.0,91.0
a0QPm00000Z8QqoMAF,Course51,University1,School570,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-12-03,2026-02-02,61.0,57.0
a0QPm00000Z8jGjMAJ,Course42,University2,School570,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-28,2025-08-11,2025-09-08,28.0,75.0
a0QPm00000VN05WMAT,Course43,University24,School481,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-27,2025-05-30,2025-09-08,101.0,3.0
a0QPm00000hkENOMA2,Course70,University1,School107,0,Spring 2026,Admissions Drop,Accepted,Enrolling,2025-10-07,2025-11-17,,,41.0
a0QPm000009zxR2MAI,Course65,University10,School561,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-05,2025-02-03,60.0,62.0
a0QPm00000A8lqPMAR,Course11,University2,School83,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-09,2025-02-03,56.0,66.0
a0QPm00000AAhPKMA1,Course51,University1,School240,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-03,2025-02-03,62.0,60.0
a0QPm00000AAvAXMA1,Course23,University4,School240,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-03,2025-02-03,62.0,60.0
a0QPm00000ABiSzMAL,Course13,University9,School354,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-04,2025-02-03,61.0,61.0
a0QPm00000AemcrMAB,Course11,University2,School63,10,Spring 2025,Dropped,Accepted,Enrolling,2024-10-04,,2025-02-03,,
a0QPm00000AIbGJMA1,Course41,University3,School538,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-09,2025-02-03,56.0,66.0
a0QPm00000AJjbZMAT,Course35,University1,School210,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2025-01-10,2025-02-03,24.0,98.0
a0QPm00000AJwAbMAL,Course62,University1,School75,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-09,2025-02-04,57.0,66.0
a0QPm00000AMIRzMAP,Course41,University3,School192,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-10-07,2025-02-03,119.0,3.0
a0QPm00000AstueMAB,Course62,University1,School285,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-17,2025-02-04,49.0,74.0
a0QPm00000AtPfzMAF,Course62,University1,School583,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-10-28,2025-02-04,99.0,24.0
a0QPm00000BqyzRMAR,Course40,University9,School563,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-12-10,2025-02-03,55.0,67.0
a0QPm00000Do4P7MAJ,Course42,University2,School474,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-11-19,2025-02-03,76.0,46.0
a0QPm00000EI5kLMAT,Course42,University2,School43,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-04,2024-10-08,2025-02-03,118.0,4.0
a0QPm00000Kh2npMAB,Course82,University14,School541,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-10-15,2024-11-15,2025-02-03,80.0,31.0
a0QPm00000LlV14MAF,Course33,University15,School91,15,Spring 2025,Dropped,Accepted,Enrolling,2024-11-07,,2025-02-03,,
a0QPm00000LlYJtMAN,Course9,University4,School91,16,Spring 2025,Dropped,Accepted,Enrolling,2024-11-07,,2025-02-03,,
a0QPm00000LpobNMAR,Course82,University14,School281,11,Spring 2025,Dropped,Accepted,Enrolling,2024-11-07,,2025-02-03,,
a0QPm00000LpoZlMAJ,Course79,University9,School281,11,Spring 2025,Dropped,Accepted,Enrolling,2024-11-07,,2025-02-03,,
a0QPm00000NwvAOMAZ,Course65,University10,School188,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-12-19,2025-01-13,2025-02-03,21.0,25.0
a0QPm00000NySSQMA3,Course65,University10,School608,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2024-12-13,2025-01-14,2025-02-03,20.0,32.0
a0QPm00000Q6HvIMAV,Course59,University7,School365,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2025-01-13,2025-01-13,2025-02-03,21.0,0.0
a0QPm00000Q6LFhMAN,Course3,University19,School365,0,Spring 2025,Admissions Drop,Accepted,Enrolling,2025-01-13,2025-01-17,2025-02-03,17.0,4.0
a0QDo0000073xtLMAQ,Course31,University25,School504,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-16,2024-02-05,20.0,83.0
a0QDo000000AEDlMAO,Course41,University3,School506,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000000AEFDMA4,Course45,University24,School289,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000AmcBMAS,Course25,University25,School551,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000BWvuMAG,Course42,University2,School617,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c1rFMAQ,Course51,University1,School145,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c20fMAA,Course51,University1,School163,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c20zMAA,Course51,University1,School436,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c22IMAQ,Course62,University1,School491,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000000c22wMAA,Course35,University1,School348,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c23aMAA,Course9,University4,School431,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c24FMAQ,Course13,University9,School554,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-12-19,2024-01-24,2024-02-05,12.0,36.0
a0QDo000000c24oMAA,Course35,University1,School367,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c252MAA,Course62,University1,School404,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000000c27zMAA,Course51,University1,School348,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c297MAA,Course51,University1,School368,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c2A2MAI,Course35,University1,School491,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c2FhMAI,Course31,University25,School260,11,Spring 2024,Dropped,Accepted,Enrolling,2023-10-25,,2024-02-05,,
a0QDo000000c2g5MAA,Course42,University2,School255,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c2GAMAY,Course31,University25,School222,30,Spring 2024,Dropped,Accepted,Enrolling,2023-10-25,,2024-02-05,,
a0QDo000000c2HBMAY,Course31,University25,School591,9,Spring 2024,Dropped,Accepted,Enrolling,2023-10-25,,2024-02-05,,
a0QDo000000c2NSMAY,Course62,University1,School438,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000000c2ntMAA,Course51,University1,School344,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c2QQMAY,Course51,University1,School345,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c4qLMAQ,Course35,University1,School243,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c5jhMAA,Course51,University1,School253,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000000c5kqMAA,Course62,University1,School2,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2023-12-18,2024-02-06,50.0,54.0
a0QDo000001FhEpMAK,Course62,University1,School578,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000001FhEuMAK,Course51,University1,School578,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000001GcnRMAS,Course41,University3,School462,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000001GHzAMAW,Course25,University25,School429,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000001GPcvMAG,Course23,University4,School614,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000001GPWnMAO,Course62,University1,School614,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-06,19.0,85.0
a0QDo000001GPXKMA4,Course13,University9,School614,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2024-01-18,2024-02-05,18.0,85.0
a0QDo000001GW9EMAW,Course51,University1,School358,2,Spring 2024,Dropped,Accepted,Enrolling,2023-10-25,,2024-02-05,,
a0QDo0000020Qh5MAE,Course23,University4,School183,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-10-25,2023-11-17,2024-02-05,80.0,23.0
a0QDo0000074KYxMAM,Course64,University9,School42,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-14,2024-01-18,2024-02-05,18.0,65.0
a0QDo0000075Iv7MAE,Course11,University2,School459,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-14,2023-12-14,2024-02-05,53.0,30.0
a0QPm000004roXRMAY,Course62,University1,School300,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-17,2024-01-18,2024-02-06,19.0,62.0
a0QPm000004x82TMAQ,Course45,University24,School288,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-17,2024-01-18,2024-02-05,18.0,62.0
a0QPm000005B2YIMA0,Course32,University7,School175,9,Spring 2024,Dropped,Accepted,Enrolling,2023-11-29,,2024-02-05,,
a0QPm000005lc3qMAA,Course62,University1,School311,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-12-05,2024-01-18,2024-02-06,19.0,44.0
a0QPm000005RYM6MAO,Course31,University25,School105,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-29,2024-01-24,2024-02-05,12.0,56.0
a0QPm000005xNycMAE,Course4,University15,School438,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-12-12,2024-01-18,2024-02-05,18.0,37.0
a0QPm000005ZZRRMA4,Course48,University21,School511,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-11-30,2024-01-18,2024-02-05,18.0,49.0
a0QPm000006HocsMAC,Course31,University25,School442,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-12-19,2024-01-24,2024-02-05,12.0,36.0
a0QPm000006HqDHMA0,Course31,University25,School647,0,Spring 2024,Admissions Drop,Accepted,Enrolling,2023-12-19,2024-01-18,2024-02-05,18.0,30.0
a0QPm00000a4bM2MAI,Course72,University20,School414,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-09,2025-05-28,2025-09-08,103.0,19.0
a0QPm00000ai68DMAQ,Course25,University25,School344,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-16,2025-06-10,2025-09-08,90.0,25.0
a0QPm00000eKL1HMAW,Course66,University5,School15,15,Fall 2025,Dropped,Accepted,Enrolling,2025-06-25,,2025-09-08,,
a0QPm00000eqsi3MAA,Course50,University4,School491,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-07-01,2025-08-19,2025-09-08,20.0,49.0
a0QPm00000f5bwzMAA,Course9,University4,School389,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-07-03,2025-07-17,2025-09-08,53.0,14.0
a0QPm00000bKC9OMAW,Course50,University4,School495,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-23,2025-08-12,2025-09-08,27.0,81.0
a0QPm00000bwA8CMAU,Course43,University24,School576,32,Fall 2025,Dropped,Accepted,Enrolling,2025-05-30,,2025-09-08,,
a0QPm00000cmtNhMAI,Course35,University1,School251,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-06-09,2025-09-09,2025-09-08,-1.0,92.0
a0QPm00000kwjByMAI,Course35,University1,School150,6,Fall 2025,Dropped,Accepted,Enrolling,2025-09-02,,2025-09-08,,
a0QPm00000UsfOHMAZ,Course43,University24,School216,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-03-12,2025-03-14,2025-09-08,178.0,2.0
a0QPm00000VV2yBMAT,Course53,University24,School75,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-03-18,2025-08-27,2025-09-08,12.0,162.0
a0QPm00000VV6nGMAT,Course72,University20,School75,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-03-18,2025-09-08,2025-09-08,0.0,174.0
a0QPm00000VyKoPMAV,Course13,University9,School621,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-03-24,2025-05-20,2025-09-08,111.0,57.0
a0QPm00000WotOfMAJ,Course74,University21,School58,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-02,2025-08-18,2025-09-08,21.0,138.0
a0QPm00000Wu1n0MAB,Course51,University1,School5,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-03,2025-10-28,2025-09-08,-50.0,208.0
a0QPm00000XCrC3MAL,Course51,University1,School432,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-07,2025-04-21,2025-09-08,140.0,14.0
a0QPm00000XJS8sMAH,Course51,University1,School374,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-08,2025-05-02,2025-09-08,129.0,24.0
a0QPm00000YnvzFMAR,Course25,University25,School606,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-25,2025-07-01,2025-09-08,69.0,67.0
a0QPm00000YX9DpMAL,Course74,University21,School556,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-04-22,2025-05-15,2025-09-08,116.0,23.0
a0QPm00000ZSUtSMAX,Course72,University20,School374,0,Fall 2025,Admissions Drop,Accepted,Enrolling,2025-05-02,2025-06-09,2025-09-08,91.0,38.0
a0QPm000009lEggMAE,Course63,University1,School27,16,Fall 2024,Dropped,Accepted,Enrolling,2024-03-29,,2024-09-10,,
a0QPm000009nqjRMAQ,Course25,University25,School468,1,Fall 2024,Dropped,Accepted,Enrolling,2024-03-29,,2024-09-09,,
a0QPm00000A06kPMAR,Course75,University10,School561,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-24,2024-09-09,47.0,117.0
a0QPm00000A5nlXMAR,Course46,University22,School632,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-04-02,,,4.0
a0QPm00000A8aqAMAR,Course13,University9,School83,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-08-28,2024-09-09,12.0,152.0
a0QPm00000AB4z1MAD,Course25,University25,School459,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-08-15,2024-09-09,25.0,139.0
a0QPm00000Aijy9MAB,Course25,University25,School348,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-30,2024-09-09,41.0,123.0
a0QPm00000AJjGbMAL,Course13,University9,School210,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-08-13,2024-09-09,27.0,137.0
a0QPm00000AJOldMAH,Course75,University10,School310,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-25,2024-09-09,46.0,118.0
a0QPm00000ALkwgMAD,Course9,University4,School89,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-03-29,2024-07-09,2024-09-09,62.0,102.0
a0QPm00000BdR6rMAF,Course15,University9,School4,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-04-26,2024-05-23,2024-09-09,109.0,27.0
a0QPm00000BdRI9MAN,Course15,University9,School514,16,Fall 2024,Dropped,Accepted,Enrolling,2024-04-26,,2024-09-09,,
a0QPm00000BScdVMAT,Course39,University9,School310,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-04-12,2024-08-30,2024-09-09,10.0,140.0
a0QPm00000BSu0vMAD,Course34,University4,School333,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-04-12,2024-08-12,2024-09-09,28.0,122.0
a0QPm00000CjHqcMAF,Course15,University9,School354,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-05-20,2024-06-14,2024-09-09,87.0,25.0
a0QPm00000CRJZ8MAP,Course52,University3,School562,0,Fall 2024,Admissions Drop,Accepted,Enrolling,2024-05-14,2024-06-04,2024-09-09,97.0,21.0
a0QDo000000c22PMAQ,Course13,University9,School451,0,Fall 2023,Admissions Drop,Accepted,Enrolling,2023-07-24,2023-11-30,2023-09-11,-80.0,129.0
a0QDo000001zW3GMAU,Course43,University24,School451,0,Fall 2023,Admissions Drop,Accepted,Enrolling,2023-07-27,2023-11-30,2023-09-11,-80.0,126.0
a0QDo0000020QhAMAU,Course13,University9,School183,0,Fall 2023,Admissions Drop,Accepted,Enrolling,2023-08-14,2023-11-30,2023-09-11,-80.0,108.0
a0QDo000004Cc9AMAS,Course25,University25,School468,0,Fall 2023,Admissions Drop,Accepted,Enrolling,2023-08-14,2023-11-30,2023-09-11,-80.0,108.0
a0QDo000000bzJpMAI,Course31,University25,School485,0,Spring 2023,Admissions Drop,,,,2024-03-04,2023-02-06,-392.0,
a0QDo000000bzK4MAI,Course31,University25,School53,0,Spring 2023,Admissions Drop,,,,2024-03-04,2023-02-06,-392.0,
a0QDo000000bzK9MAI,Course31,University25,School115,0,Spring 2023,Admissions Drop,,,,2024-03-04,2023-02-06,-392.0,
a0QPm000004uyKGMAY,Course69,University15,School356,0,Spring 2022,Admissions Drop,,,,2024-02-12,2022-03-07,-707.0,
a0QPm000004uuWzMAI,Course31,University25,School285,6,Fall 2022,Dropped,,,,,2022-09-12,,
